20,74
20,75
20,76
20,77
20,78
20,79
20,80
20,81
20,82
20,83
20,84
20,85
20,86
20,87
20,88
20,89
20,90
20,91
21,19
21,20
21,23
21,25
21,26
21,27
21,29
21,30
21,35
21,36
21,37
21,39
21,46
22,19
22,20
22,23
22,25
22,26
22,27
22,29
22,30
22,31
22,32
22,33
22,34
22,35
22,36
22,37
22,39
23,19
23,20
24,19
24,20
25,19
25,20
25,23
25,25
25,26
25,27
25,29
25,37
25,39
26,19
26,20
26,23
26,25
26,26
26,27
26,29
26,37
26,39
27,19
27,20
27,21
27,22
27,23
27,24
27,25
27,26
27,27
27,28
27,29
27,30
27,31
27,32
27,33
27,34
27,35
27,36
27,37
27,38
27,39
27,40
27,41
27,42
27,43
27,46
28,19
28,20
28,21
28,22
28,23
28,24
28,25
28,26
28,27
28,28
28,29
28,30
28,31
28,32
28,33
28,34
28,35
28,36
28,37
28,38
28,39
28,40
28,41
28,42
28,43
28,46
29,2
29,4
29,5
29,6
29,7
29,8
29,9
29,10
29,11
29,12
29,14
29,17
29,18
29,19
29,20
29,21
29,22
29,23
29,24
29,25
29,26
29,27
29,28
29,29
29,30
29,31
29,32
29,33
29,34
29,35
29,36
29,37
29,38
29,39
29,40
29,41
29,42
29,43
29,46
30,19
30,20
30,21
30,22
30,23
30,24
30,25
30,26
30,27
30,28
30,29
30,30
30,31
30,32
30,33
30,34
30,35
30,36
30,37
30,38
30,39
30,40
30,41
30,42
30,43
30,46
31,19
31,20
31,21
31,22
31,23
31,25
31,26
31,27
31,29
31,30
31,31
31,32
31,33
31,34
31,36
31,37
31,39
31,40
31,41
32,19
32,20
32,23
32,25
32,26
32,27
32,29
32,30
32,31
32,32
32,33
32,34
32,35
32,36
32,37
32,39
32,46
33,19
33,20
33,21
33,22
33,23
33,24
33,25
33,26
33,27
33,28
33,29
33,30
33,31
33,32
33,33
33,34
33,35
33,36
33,37
33,38
33,39
33,40
33,41
33,42
33,43
33,46
34,19
34,20
34,21
34,22
34,23
34,25
34,26
34,27
34,29
34,30
34,31
34,32
34,33
34,34
34,35
34,36
34,37
34,39
34,40
34,41
35,1
35,2
35,3
35,5
35,6
35,7
35,8
35,9
35,10
35,12
35,13
35,14
35,15
35,16
35,17
35,18
35,19
35,20
35,21
35,22
35,23
35,25
35,26
35,27
35,29
35,30
35,31
35,32
35,33
35,34
35,35
35,36
35,37
35,39
35,40
35,41
35,70
36,2
36,4
36,5
36,6
36,7
36,8
36,9
36,10
36,11
36,12
36,14
36,17
36,18
36,19
36,20
36,21
36,22
36,23
36,25
36,26
36,27
36,29
36,30
36,31
36,32
36,33
36,34
36,35
36,36
36,37
36,39
36,40
36,41
36,46
37,2
37,4
37,5
37,6
37,7
37,8
37,9
37,10
37,11
37,12
37,14
37,17
37,18
37,19
37,20
37,23
37,25
37,26
37,27
37,29
37,30
37,31
37,32
37,33
37,34
37,35
37,36
37,37
37,39
37,46
38,19
38,20
38,21
38,22
38,23
38,24
38,25
38,26
38,27
38,28
38,29
38,30
38,31
38,32
38,33
38,34
38,36
38,37
38,38
38,39
38,40
38,41
38,42
38,43
39,19
39,21
39,22
39,23
39,25
39,26
39,31
40,19
40,20
40,21
40,22
40,23
40,25
40,26
40,27
40,29
40,30
40,31
40,32
40,33
40,34
40,36
40,37
40,39
40,40
40,41
41,19
41,21
41,22
41,23
41,25
41,26
41,31
42,19
42,20
42,23
42,24
42,25
42,26
42,27
42,28
42,29
42,30
42,37
42,38
42,39
42,42
42,43
43,19
43,20
43,21
43,22
43,23
43,24
43,25
43,26
43,27
43,28
43,29
43,30
43,31
43,32
43,33
43,34
43,35
43,36
43,37
43,38
43,39
43,40
43,41
43,42
43,43
43,46
43,49
43,51
43,52
43,53
43,54
43,55
43,56
43,57
43,58
43,59
43,61
43,62
43,63
43,64
43,65
43,66
43,67
43,68
43,71
43,72
43,73
43,74
43,75
43,76
43,77
43,78
43,79
43,80
43,81
43,82
43,83
43,84
43,85
43,86
43,87
43,88
44,2
44,4
44,5
44,6
44,7
44,8
44,9
44,10
44,11
44,12
44,14
44,17
44,18
44,19
44,20
44,21
44,22
44,23
44,24
44,25
44,26
44,27
44,28
44,29
44,30
44,31
44,32
44,33
44,34
44,35
44,36
44,37
44,38
44,39
44,40
44,41
44,42
44,43
44,44
44,45
44,46
44,47
44,48
44,49
44,51
44,52
44,53
44,54
44,55
44,56
44,57
44,58
44,59
44,61
44,62
44,63
44,64
44,65
44,66
44,67
44,68
44,71
44,72
44,73
44,74
44,75
44,76
44,77
44,78
44,79
44,80
44,81
44,82
44,83
44,84
44,85
44,86
44,87
44,88
45,44
45,45
45,46
45,47
45,48
46,19
46,20
46,23
46,25
46,26
46,27
46,29
46,37
46,39
46,44
46,45
46,46
46,47
46,48
46,49
46,51
46,52
46,55
46,56
46,57
46,58
46,59
46,61
46,63
46,64
46,65
46,66
46,77
46,88
47,44
47,45
47,46
47,47
47,48
47,49
47,51
47,52
47,53
47,54
47,55
47,56
47,57
47,58
47,59
47,61
47,62
47,63
47,64
47,65
47,66
47,67
47,68
47,71
47,72
47,73
47,74
47,75
47,76
47,77
47,78
47,79
47,80
47,81
47,82
47,83
47,84
47,85
47,86
47,87
47,88
48,44
48,45
48,46
48,47
48,48
49,49
49,52
49,53
49,54
49,55
49,56
49,57
49,58
49,59
49,62
49,63
49,65
49,66
49,71
49,72
49,73
49,74
49,75
49,76
49,77
49,79
49,80
49,84
49,85
49,86
49,87
49,88
49,89
49,90
49,91
49,98
49,106
49,107
49,108
49,109
49,110
49,111
49,112
49,113
49,114
49,119
50,49
50,50
50,51
50,52
50,55
50,56
50,59
50,60
50,61
50,63
50,67
50,68
50,69
50,70
50,74
50,78
50,79
50,80
50,83
50,88
51,49
51,52
51,53
51,54
51,55
51,56
51,57
51,58
51,59
51,62
51,63
51,65
51,66
51,71
51,72
51,73
51,74
51,75
51,76
51,77
51,79
51,80
51,84
51,85
51,86
51,87
51,88
52,49
52,51
53,49
53,51
54,2
54,4
54,5
54,6
54,7
54,8
54,9
54,10
54,11
54,12
54,14
54,17
54,18
54,19
54,20
54,21
54,22
54,23
54,24
54,25
54,26
54,27
54,28
54,29
54,30
54,31
54,32
54,33
54,34
54,35
54,36
54,37
54,38
54,39
54,40
54,41
54,42
54,43
54,46
54,49
54,50
54,51
54,52
54,53
54,54
54,55
54,56
54,57
54,58
54,59
54,60
54,61
54,62
54,63
54,64
54,65
54,66
54,67
54,68
54,69
54,70
54,71
54,72
54,73
54,74
54,75
54,76
54,77
54,78
54,79
54,80
54,81
54,82
54,83
54,84
54,85
54,86
54,87
54,88
55,49
55,51
55,52
55,55
55,56
55,57
55,58
55,59
55,61
55,63
55,64
55,65
55,66
55,77
55,88
56,49
56,51
56,52
56,55
56,56
56,57
56,58
56,59
56,61
56,63
56,64
56,65
56,66
56,77
56,88
57,49
57,51
57,52
57,55
57,56
57,57
57,58
57,59
57,61
57,63
57,64
57,65
57,66
57,77
57,88
58,46
58,49
58,51
58,52
58,53
58,54
58,55
58,56
58,57
58,58
58,59
58,61
58,62
58,63
58,64
58,65
58,66
58,67
58,68
58,71
58,72
58,73
58,74
58,75
58,76
58,77
58,78
58,79
58,80
58,81
58,82
58,83
58,84
58,85
58,86
58,87
58,88
59,52
59,53
59,54
59,55
59,56
59,57
59,58
59,59
59,62
59,63
59,65
59,66
59,71
59,72
59,73
59,74
59,75
59,76
59,77
59,79
59,80
59,83
59,84
59,85
59,86
59,87
59,88
60,51
60,52
60,55
60,56
60,58
60,61
60,63
60,64
60,65
60,66
60,67
60,68
60,74
60,77
60,78
60,79
60,80
60,81
60,82
60,83
60,84
60,86
60,88
61,49
61,51
61,52
61,55
61,56
61,58
61,61
61,63
61,64
61,65
61,66
61,67
61,68
61,74
61,77
61,78
61,79
61,80
61,81
61,82
61,83
61,84
61,86
61,88
62,49
62,51
62,52
62,55
62,56
62,58
62,61
62,63
62,64
62,65
62,66
62,67
62,68
62,74
62,77
62,78
62,79
62,80
62,81
62,82
62,83
62,84
62,86
62,88
63,49
63,52
63,53
63,54
63,55
63,56
63,57
63,58
63,59
63,62
63,63
63,65
63,66
63,71
63,72
63,73
63,74
63,75
63,76
63,77
63,79
63,80
63,84
63,85
63,86
63,87
63,88
64,52
64,53
64,54
64,55
64,56
64,57
64,58
64,59
64,62
64,63
64,65
64,66
64,71
64,72
64,73
64,74
64,75
64,76
64,77
64,79
64,80
64,84
64,85
64,86
64,87
64,88
65,49
65,52
65,53
65,54
65,55
65,56
65,57
65,58
65,59
65,62
65,63
65,65
65,66
65,71
65,72
65,73
65,74
65,75
65,76
65,77
65,79
65,80
65,84
65,85
65,86
65,87
65,88
66,46
66,49
66,51
66,52
66,53
66,54
66,55
66,56
66,57
66,58
66,59
66,61
66,62
66,63
66,64
66,65
66,66
66,67
66,68
66,71
66,72
66,73
66,74
66,75
66,76
66,77
66,78
66,79
66,80
66,81
66,82
66,83
66,84
66,85
66,86
66,87
66,88
67,49
67,50
67,51
67,52
67,55
67,56
67,58
67,59
67,60
67,61
67,63
67,64
67,65
67,66
67,67
67,68
67,69
67,70
67,74
67,77
67,78
67,79
67,80
67,81
67,82
67,83
67,84
67,86
67,88
68,1
68,2
68,3
68,5
68,6
68,7
68,8
68,9
68,10
68,12
68,13
68,14
68,15
68,16
68,17
68,18
68,49
68,50
68,51
68,52
68,55
68,56
68,58
68,59
68,60
68,61
68,63
68,64
68,65
68,66
68,67
68,68
68,69
68,70
68,74
68,77
68,78
68,79
68,80
68,81
68,82
68,83
68,84
68,86
68,88
69,49
69,50
69,51
69,52
69,55
69,56
69,59
69,60
69,61
69,63
69,67
69,68
69,69
69,70
69,74
69,78
69,79
69,80
69,83
69,88
70,1
70,2
70,3
70,5
70,6
70,7
70,8
70,9
70,10
70,14
70,15
70,16
70,17
70,18
70,49
70,50
70,51
70,52
70,55
70,56
70,59
70,60
70,61
70,63
70,67
70,68
70,69
70,70
70,74
70,78
70,79
70,80
70,83
70,88
71,49
71,50
71,51
71,52
71,55
71,56
71,59
71,60
71,61
71,63
71,67
71,68
71,69
71,70
71,74
71,78
71,79
71,80
71,83
71,88
72,49
72,50
72,51
72,52
72,53
72,54
72,55
72,56
72,57
72,58
72,59
72,60
72,61
72,62
72,63
72,65
72,66
72,67
72,68
72,69
72,70
72,71
72,72
72,73
72,74
72,75
72,76
72,77
72,78
72,79
72,80
72,83
72,84
72,85
72,86
72,87
72,88
73,49
73,50
73,51
73,52
73,55
73,56
73,58
73,59
73,60
73,61
73,63
73,64
73,65
73,66
73,67
73,68
73,69
73,70
73,74
73,77
73,78
73,79
73,80
73,81
73,82
73,83
73,84
73,86
73,88
74,46
74,49
74,52
74,53
74,54
74,55
74,56
74,57
74,58
74,59
74,62
74,63
74,64
74,65
74,66
74,71
74,72
74,73
74,74
74,75
74,76
74,77
74,79
74,80
74,84
74,85
74,86
74,87
74,88
75,49
75,51
75,52
75,53
75,54
75,55
75,56
75,57
75,58
75,59
75,61
75,62
75,63
75,64
75,65
75,66
75,67
75,68
75,71
75,72
75,73
75,74
75,75
75,76
75,77
75,78
75,79
75,80
75,81
75,82
75,83
75,84
75,85
75,86
75,87
75,88
76,46
76,49
76,50
76,51
76,52
76,53
76,54
76,55
76,56
76,57
76,58
76,59
76,60
76,61
76,62
76,63
76,64
76,65
76,66
76,67
76,68
76,69
76,70
76,71
76,72
76,73
76,74
76,75
76,76
76,77
76,78
76,79
76,80
76,81
76,82
76,83
76,84
76,85
76,86
76,87
76,88
76,89
76,90
76,91
77,49
77,50
77,51
77,52
77,55
77,56
77,59
77,60
77,61
77,63
77,67
77,68
77,69
77,70
77,74
77,78
77,79
77,80
77,83
77,88
78,1
78,2
78,3
78,5
78,6
78,7
78,8
78,9
78,10
78,14
78,15
78,16
78,17
78,18
78,49
78,50
78,51
78,52
78,55
78,56
78,59
78,60
78,61
78,63
78,67
78,68
78,69
78,70
78,74
78,78
78,79
78,80
78,83
78,88
78,89
78,90
78,91
79,49
79,50
79,51
79,52
79,55
79,56
79,59
79,60
79,61
79,63
79,67
79,68
79,69
79,70
79,74
79,78
79,79
79,80
79,83
79,88
80,46
80,49
80,50
80,51
80,52
80,53
80,54
80,55
80,56
80,57
80,58
80,59
80,60
80,61
80,62
80,63
80,64
80,65
80,66
80,67
80,68
80,69
80,70
80,71
80,72
80,73
80,74
80,75
80,76
80,77
80,78
80,79
80,80
80,81
80,82
80,83
80,84
80,85
80,86
80,87
80,88
81,49
81,51
81,52
81,55
81,56
81,58
81,61
81,63
81,64
81,65
81,66
81,67
81,68
81,74
81,77
81,78
81,79
81,80
81,81
81,82
81,83
81,84
81,86
81,88
82,49
82,50
82,51
82,52
82,55
82,56
82,58
82,59
82,60
82,61
82,63
82,64
82,65
82,66
82,67
82,68
82,69
82,70
82,74
82,77
82,78
82,79
82,80
82,81
82,82
82,83
82,84
82,86
82,88
83,46
83,49
83,51
83,52
83,53
83,54
83,55
83,56
83,57
83,58
83,59
83,61
83,62
83,63
83,64
83,65
83,66
83,67
83,68
83,71
83,72
83,73
83,74
83,75
83,76
83,77
83,78
83,79
83,80
83,81
83,82
83,83
83,84
83,85
83,86
83,87
83,88
84,49
84,51
84,52
84,55
84,56
84,58
84,61
84,63
84,64
84,65
84,66
84,67
84,68
84,74
84,77
84,78
84,79
84,80
84,81
84,82
84,83
84,84
84,86
84,88
85,49
85,52
85,53
85,54
85,55
85,56
85,57
85,58
85,59
85,62
85,63
85,65
85,66
85,71
85,72
85,73
85,74
85,75
85,76
85,77
85,79
85,80
85,84
85,85
85,86
85,87
85,88
86,46
86,49
86,51
86,52
86,53
86,54
86,55
86,56
86,57
86,58
86,59
86,61
86,62
86,63
86,64
86,65
86,66
86,67
86,68
86,71
86,72
86,73
86,74
86,75
86,76
86,77
86,78
86,79
86,80
86,81
86,82
86,83
86,84
86,85
86,86
86,87
86,88
87,46
87,49
87,51
87,52
87,53
87,54
87,55
87,56
87,57
87,58
87,59
87,61
87,62
87,63
87,64
87,65
87,66
87,67
87,68
87,71
87,72
87,73
87,74
87,75
87,76
87,77
87,78
87,79
87,80
87,81
87,82
87,83
87,84
87,85
87,86
87,87
87,88
87,89
87,90
87,91
88,46
88,49
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,71
88,72
88,73
88,74
88,75
88,76
88,77
88,78
88,79
88,80
88,81
88,82
88,83
88,84
88,85
88,86
88,87
88,88
89,89
89,90
89,91
89,98
89,99
89,101
89,102
89,104
89,106
89,107
89,108
89,109
89,110
89,111
89,112
89,113
89,114
89,119
89,121
90,46
90,49
90,50
90,51
90,52
90,54
90,55
90,56
90,58
90,59
90,60
90,61
90,63
90,64
90,65
90,66
90,67
90,68
90,69
90,70
90,74
90,77
90,78
90,79
90,80
90,81
90,82
90,83
90,84
90,86
90,88
90,89
90,90
90,91
91,89
91,90
92,92
92,93
92,94
92,95
92,96
92,97
92,98
92,99
92,100
92,101
92,102
92,103
92,104
92,105
92,106
92,107
92,110
92,111
92,112
92,115
92,116
92,117
92,118
92,119
92,120
92,121
92,122
93,1
93,2
93,3
93,5
93,6
93,7
93,8
93,9
93,10
93,14
93,15
93,16
93,17
93,18
93,70
93,89
93,90
93,91
93,92
93,93
93,94
93,95
93,96
93,97
93,98
93,99
93,100
93,101
93,102
93,103
93,104
93,105
93,106
93,107
93,110
93,111
93,112
93,115
93,116
93,117
93,118
93,119
93,120
93,121
93,122
94,92
94,93
94,94
94,95
94,96
94,97
94,98
94,99
94,100
94,101
94,102
94,103
94,104
94,105
94,106
94,107
94,108
94,109
94,110
94,111
94,112
94,113
94,114
94,115
94,116
94,117
94,118
94,119
94,120
94,121
94,122
95,94
95,97
95,98
95,99
95,100
95,101
95,102
95,103
95,104
95,105
95,106
95,107
95,108
95,109
95,112
95,118
95,119
95,120
95,121
95,122
96,1
96,2
96,3
96,5
96,6
96,7
96,8
96,9
96,10
96,14
96,15
96,16
96,17
96,18
96,19
96,21
96,22
96,23
96,25
96,26
96,31
96,44
96,45
96,46
96,70
96,89
96,90
96,91
96,92
96,93
96,94
96,95
96,97
96,98
96,99
96,100
96,101
96,102
96,103
96,104
96,105
96,106
96,107
96,108
96,109
96,110
96,111
96,112
96,113
96,114
96,115
96,116
96,117
96,118
96,119
96,120
96,121
96,122
97,1
97,2
97,3
97,5
97,6
97,7
97,8
97,9
97,10
97,14
97,15
97,16
97,17
97,18
97,70
97,89
97,90
97,91
97,92
97,93
97,94
97,95
97,96
97,97
97,98
97,99
97,100
97,101
97,102
97,103
97,104
97,105
97,106
97,107
97,110
97,111
97,112
97,115
97,116
97,117
97,118
97,119
97,120
97,121
97,122
98,92
98,93
98,94
98,95
98,96
98,97
98,98
98,99
98,100
98,101
98,102
98,103
98,104
98,105
98,106
98,107
98,108
98,109
98,110
98,111
98,112
98,113
98,114
98,115
98,116
98,117
98,118
98,119
98,120
98,121
98,122
99,94
99,97
99,98
99,99
99,100
99,101
99,102
99,103
99,104
99,105
99,106
99,107
99,108
99,109
99,110
99,111
99,112
99,113
99,114
99,118
99,119
99,120
99,121
99,122
100,49
100,50
100,51
100,52
100,55
100,56
100,59
100,60
100,61
100,63
100,67
100,68
100,69
100,70
100,74
100,78
100,79
100,80
100,83
100,88
100,89
100,90
100,91
100,94
100,97
100,98
100,99
100,100
100,101
100,102
100,103
100,104
100,105
100,106
100,107
100,108
100,109
100,110
100,111
100,112
100,113
100,114
100,118
100,119
100,120
100,121
100,122
101,92
101,93
101,94
101,95
101,96
101,97
101,98
101,99
101,100
101,101
101,102
101,103
101,104
101,105
101,106
101,107
101,108
101,109
101,110
101,111
101,112
101,113
101,114
101,115
101,116
101,117
101,118
101,119
101,120
101,121
101,122
102,92
102,93
102,94
102,95
102,96
102,97
102,98
102,99
102,100
102,101
102,102
102,103
102,104
102,105
102,106
102,107
102,108
102,109
102,110
102,111
102,112
102,115
102,116
102,117
102,118
102,119
102,120
102,121
102,122
103,92
103,93
103,94
103,95
103,96
103,97
103,98
103,99
103,100
103,101
103,102
103,103
103,104
103,105
103,106
103,107
103,108
103,109
103,110
103,111
103,112
103,115
103,116
103,117
103,118
103,119
103,120
103,121
103,122
104,5
104,49
104,50
104,51
104,52
104,55
104,56
104,59
104,60
104,61
104,63
104,67
104,68
104,69
104,70
104,74
104,78
104,79
104,80
104,83
104,88
104,89
104,90
104,91
104,94
104,97
104,98
104,99
104,100
104,101
104,102
104,103
104,104
104,105
104,106
104,112
104,118
104,119
104,120
104,121
104,122
105,94
105,97
105,98
105,99
105,100
105,101
105,102
105,103
105,104
105,105
105,106
105,112
105,118
105,119
105,120
105,121
105,122
106,94
106,97
106,98
106,99
106,100
106,101
106,102
106,103
106,104
106,105
106,106
106,107
106,108
106,109
106,110
106,111
106,112
106,113
106,114
106,118
106,119
106,120
106,121
106,122
107,1
107,2
107,3
107,5
107,6
107,7
107,8
107,9
107,10
107,14
107,15
107,16
107,17
107,18
107,70
107,98
107,106
107,107
107,108
107,109
107,110
107,111
107,112
107,113
107,114
107,119
108,89
108,90
108,91
108,98
108,99
108,101
108,102
108,104
108,106
108,107
108,108
108,109
108,110
108,111
108,112
108,113
108,114
108,119
108,121
109,94
109,97
109,98
109,99
109,100
109,101
109,102
109,103
109,104
109,105
109,106
109,107
109,108
109,109
109,110
109,111
109,112
109,113
109,114
109,118
109,119
109,120
109,121
109,122
110,98
110,106
110,107
110,108
110,109
110,110
110,111
110,112
110,113
110,114
110,119
111,1
111,2
111,3
111,5
111,6
111,7
111,8
111,9
111,10
111,12
111,13
111,14
111,15
111,16
111,17
111,18
111,70
111,89
111,90
111,91
111,92
111,93
111,94
111,95
111,96
111,97
111,98
111,99
111,100
111,101
111,102
111,103
111,104
111,105
111,106
111,107
111,108
111,109
111,110
111,111
111,112
111,113
111,114
111,115
111,116
111,117
111,118
111,119
111,120
111,121
111,122
112,92
112,93
112,94
112,95
112,96
112,97
112,98
112,99
112,100
112,101
112,102
112,103
112,104
112,105
112,106
112,107
112,108
112,109
112,110
112,111
112,112
112,113
112,114
112,115
112,116
112,117
112,118
112,119
112,120
112,121
112,122
113,107
113,108
113,110
113,113
113,114
114,94
114,97
114,98
114,99
114,100
114,101
114,102
114,103
114,104
114,105
114,106
114,107
114,108
114,109
114,110
114,111
114,112
114,113
114,114
114,118
114,119
114,120
114,121
114,122
115,92
115,93
115,94
115,95
115,96
115,97
115,100
115,101
115,103
115,104
115,105
115,106
115,107
115,110
115,111
115,115
115,116
115,117
115,118
115,120
115,121
115,122
116,92
116,93
116,94
116,95
116,96
116,97
116,98
116,99
116,100
116,101
116,102
116,103
116,104
116,105
116,106
116,107
116,110
116,111
116,112
116,115
116,116
116,117
116,118
116,119
116,120
116,121
116,122
117,92
117,93
117,94
117,95
117,96
117,97
117,100
117,101
117,103
117,104
117,105
117,106
117,107
117,110
117,111
117,115
117,116
117,117
117,118
117,120
117,121
117,122
118,94
118,97
118,98
118,99
118,100
118,101
118,102
118,103
118,104
118,105
118,106
118,112
118,118
118,119
118,120
118,121
118,122
119,92
119,93
119,94
119,95
119,96
119,97
119,98
119,99
119,100
119,101
119,102
119,103
119,104
119,105
119,106
119,107
119,110
119,111
119,112
119,115
119,116
119,117
119,118
119,119
119,120
119,121
119,122
120,92
120,93
120,94
120,95
120,96
120,97
120,98
120,99
120,100
120,101
120,102
120,103
120,104
120,105
120,106
120,107
120,110
120,111
120,112
120,115
120,116
120,117
120,118
120,119
120,120
120,121
120,122
121,94
121,97
121,98
121,99
121,100
121,101
121,102
121,103
121,104
121,105
121,106
121,107
121,108
121,109
121,112
121,118
121,119
121,120
121,121
121,122
122,92
122,93
122,94
122,95
122,96
122,97
122,98
122,99
122,100
122,101
122,102
122,103
122,104
122,105
122,106
122,107
122,110
122,111
122,112
122,115
122,116
122,117
122,118
122,119
122,120
122,121
122,122
